circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude,coordinate_status
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Venigallavaripalem B.O,522258,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kondamudi B.O,522341,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Peddavaram B.O,522259,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Thotapalli B.O,522259,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Ganapavaram B.O,522111,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kallipalem B.O,522262,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Adavuladivi B.O,522262,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Dindi B.O,522262,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Mulukuduru B.O,522315,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Karankivaripalem B.O,522268,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Muttupalli Agraharam B.O,522268,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Mannava B.O,522316,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Manthenavaripalem B.O,522329,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kankatapalem B.O,522317,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Mamillapalli B.O,522318,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Nadigaddapalem B.O,522318,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Pedagadelavarru B.O,522318,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Annavarapulanka B.O,522301,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Burripalem B.O,522301,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Surepalli B.O,522256,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Singupalem B.O,522264,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kaithepalle B.O,522264,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Piratlanka B.O,522264,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Tummala B.O,522264,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Vaddevaripalem B.O,522264,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Chiluvuru B.O,522330,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kantamrajukonduru B.O,522330,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Munnangi B.O,522304,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Tumuluru B.O,522304,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Davuluru B.O,522304,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Yadavuru B.O,522313,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Nelapadu B.O,522202,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Pedaravuru B.O,522202,BO,Delivery,GUNTUR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Bethapudi B.O,522265,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Chatragadda B.O,522265,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Guddikayalanka B.O,522265,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Voleru B.O,522265,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Nalluru B.O,522265,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Nallurupalem B.O,522265,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Peteru B.O,522265,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Vullipalem B.O,522265,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Butumalli B.O,522261,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Krishnaraopalem,521226,BO,Delivery,NTR,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,ALINAKHIPALEM,521250,BO,Delivery,NA,NA,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Godilanka B.O,533217,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Munganda B.O,533214,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Munjavarapukottu B.O,533214,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Pedagadavilli B.O,533222,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Sakurru B.O,533221,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Komaragiripatnam B.O,533210,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Bojjavaripeta B.O,533212,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Battucheruvu B.O,533212,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Kandikuppa B.O,533212,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,T.Kothapalli B.O,533220,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Ainavillilanka B.O,533211,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Sanapallilanka B.O,533211,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Velavalapalli B.O,533211,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Kothalanka B.O,533216,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Chinakothalanka B.O,533216,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Gedillanka B.O,533216,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Thanelanka B.O,533216,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Vannechintalapudi B.O,533213,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Pothukurru B.O,533577,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Antarvedi B.O,533252,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Pulidindi B.O,533235,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Velicheru B.O,533235,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Vutchili B.O,533235,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Vadapalem B.O,533223,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Kathimanda B.O,533254,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Sankaraguptam B.O,533250,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Mamidikuduru B.O,533247,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Modekurru B.O,533229,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Kadali B.O,533248,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Vegivaripalem B.O,533248,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Aravapalem B.O,533248,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Ankampalem B.O,533236,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Sakhinetipallipalem B.O,533251,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Medicherlapalem B.O,533244,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Kesanapalli B.O,533244,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Mattaparru B.O,533244,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Palagummi B.O,533249,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Podalada B.O,533249,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Visakhapatnam Region,Anakapalle Division,Dosalapadu BO,531126,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,NA,NA,missing_pair
Bihar Circle,East Region Bhagalpur,Munger Division,Abgil Chaurama BO,811301,BO,Delivery,JAMUI,BIHAR,85.874308499999998,24.941955400000001,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Baladih BO,811301,BO,Delivery,JAMUI,BIHAR,85.926049500000005,24.905338700000001,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Dhanama BO,811301,BO,Delivery,JAMUI,BIHAR,85.931371999999996,24.9684925,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Sahora BO,811301,BO,Delivery,JAMUI,BIHAR,85.909155699999999,24.974842200000001,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Mohanpur BO,811316,BO,Delivery,JAMUI,BIHAR,6.5091298,24.6583360,out_of_bounds
Bihar Circle,East Region Bhagalpur,Munger Division,Pali BO,811302,BO,Delivery,LAKHISARAI,BIHAR,85.927558000000005,25.281191,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Tola Paisra,811212,BO,Delivery,MUNGER,BIHAR,86.428301000000005,25.148726,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Urain BO,811309,BO,Delivery,LAKHISARAI,BIHAR,86.216832299999993,25.168263199999998,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Sahoor BO,811310,BO,Delivery,LAKHISARAI,BIHAR,86.152727200000001,25.165573299999998,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Shobhani BO,811310,BO,Delivery,LAKHISARAI,BIHAR,86.1618864,25.1671719,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Baghaur BO,811306,BO,Delivery,LAKHISARAI,BIHAR,86.073370199999999,25.043280800000002,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Belari BO,811311,BO,Delivery,LAKHISARAI,BIHAR,86.057768800000005,25.134920600000001,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Damodar Pur BO,811311,BO,Delivery,LAKHISARAI,BIHAR,86.074950099999995,25.2336244,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Konag BO,811306,BO,Delivery,LAKHISARAI,BIHAR,86.069862999999998,25.027356399999999,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Mankattha BO,811311,BO,Delivery,LAKHISARAI,BIHAR,86.053562099999994,25.206152700000001,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Parsama BO,811311,BO,Delivery,LAKHISARAI,BIHAR,86.051065600000001,25.097874000000001,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Ramgarh BO,811311,BO,Delivery,LAKHISARAI,BIHAR,86.078127199999997,25.066978800000001,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Ramnagar BO,811311,BO,Delivery,LAKHISARAI,BIHAR,86.155755200000002,25.222475599999999,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,S Khairma BO,811311,BO,Delivery,LAKHISARAI,BIHAR,86.076110900000003,25.0976423,likely_swapped
Bihar Circle,East Region Bhagalpur,Munger Division,Tetarhat BO,811311,BO,Delivery,LAKHISARAI,BIHAR,86.122056700000002,25.0668389,likely_swapped
Bihar Circle,East Region Bhagalpur,Nalanda Division,Chero B.O,811104,BO,Delivery,NALANDA,BIHAR,NA,NA,missing_pair
Bihar Circle,East Region Bhagalpur,Munger Division,Kiranpur BO,811106,BO,Delivery,LAKHISARAI,BIHAR,86.234666700000005,25.2190428,likely_swapped
Bihar Circle,East Region Bhagalpur,Nalanda Division,Badhauna BO,803108,BO,Delivery,NALANDA,BIHAR,25.3000000,45.4100000,out_of_bounds
Bihar Circle,East Region Bhagalpur,Nalanda Division,Chero BO,803110,BO,Delivery,PATNA,BIHAR,33.8800000,118.2700000,out_of_bounds
Bihar Circle,East Region Bhagalpur,Nalanda Division,Bele BO,801303,BO,Delivery,NALANDA,BIHAR,41.450000000000003,74.349999999999994,out_of_bounds
Bihar Circle,East Region Bhagalpur,Nalanda Division,Top BO,801304,BO,Delivery,PATNA,BIHAR,37.7900000,122.4000000,out_of_bounds
Bihar Circle,East Region Bhagalpur,Nalanda Division,Soure BO,803114,BO,Delivery,NALANDA,BIHAR,47.7000000,97.0500000,out_of_bounds
Bihar Circle,East Region Bhagalpur,Nalanda Division,Pawa BO,803115,BO,Delivery,NALANDA,BIHAR,40.119999999999997,74.280000000000001,out_of_bounds
Bihar Circle,DivReportingCircle,Rohtas Division,tendua bo,821108,BO,Delivery,KAIMUR (BHABUA),BIHAR,NA,NA,missing_pair
Bihar Circle,DivReportingCircle,Vaishali Division,Baligaon Chandpura BO,843114,BO,Delivery,VAISHALI,BIHAR,NA,NA,missing_pair
Chattisgarh Circle,DivReportingCircle,Bastar Division,Adawal B.O,494001,BO,Delivery,RAIPUR,CHHATTISGARH,19.35964,19.35964,out_of_bounds
Chattisgarh Circle,DivReportingCircle,Bastar Division,Korlapal B.O,494441,BO,Delivery,DANTEWADA,CHHATTISGARH,81.329999999999998,19.079999999999998,likely_swapped
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Dinnedevarapadu B.O,518002,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Meedivemula B.O,518002,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Vuyyalawada B.O,518002,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Krishna Puram B.O,518464,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Cherukucherla B.O,518405,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Edururu B.O,518004,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Mamidalapadu B.O,518004,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Malyala B.O,518401,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Tarturu B.O,518401,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Chelimilla B.O,518442,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Erraguduru B.O,518442,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Devarabanda B.O,518221,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Peddapaya B.O,518221,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Peddapodilla B.O,518221,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Vengalampalli B.O,518221,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Industrial Estate B.O,518003,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Bastipadu B.O,518218,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Chatlamallapuram B.O,518218,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Nayakallu B.O,518218,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Amakathadu B.O,518216,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Bommireddipalli B.O,518216,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Kosanapalle B.O,518216,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Talla Gokulapadu B.O,518216,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Boyarevula B.O,518533,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Madhavaram B.O,518533,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Komarole B.O,518010,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Erukalacheruvu B.O,518225,BO,Delivery,KURNOOL,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Singanapalle B.O,518196,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Chintakommudinne B.O,518543,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,R.Papampalle B.O,518543,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Lingambodu B.O,518124,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,A.Kodur B.O,518523,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,B.Kodur B.O,518523,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Bhimavaram B.O,518523,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Muthyalapadu B.O,518553,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Ammireddinagar B.O,518135,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Pasurapadu B.O,518674,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Maddur B.O,518593,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Gunjalapadu B.O,518134,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Harivaram B.O,518134,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Kalugotla B.O,518134,BO,Delivery,Nandyal,ANDHRA PRADESH,NA,NA,missing_pair
